timestamp,address,city,total_demand,outside_temperature_c,is_weekend,is_holiday,peak_hour_flag
4/15/2022 9:48,"572 Dahlia St., Brgy. Maricaban",Pasay,64.0,39.9,TRUE,TRUE,FALSE
2/10/2022 7:21,"609 Rizal St., Brgy. Diliman",Quezon City,35.6,33.5,FALSE,FALSE,FALSE
8/6/2022 14:07,"646 Acacia St., Brgy. Alabang",Muntinlupa,21.3,30.3,FALSE,FALSE,FALSE
11/14/2022 20:49,"683 Rizal St., Brgy. Malinta",Valenzuela,50.2,36.8,TRUE,TRUE,FALSE
12/3/2022 20:55,"720 Mabini St., Brgy. Longos",Malabon,98.2,47.6,TRUE,FALSE,TRUE
8/24/2022 7:48,"757 Maharlika St., Brgy. Ugong",Pasig,65.3,40.2,FALSE,TRUE,TRUE
8/22/2022 15:43,"794 Kalayaan St., Brgy. Camarin",Caloocan,20.4,30.1,FALSE,TRUE,FALSE
6/19/2022 0:04,"831 Bonifacio St., Brgy. Daanghari",Navotas,75.1,42.4,FALSE,FALSE,TRUE
1/5/2022 9:38,"868 Kalayaan St., Brgy. Sta. Ana",Pateros,42.7,35.1,FALSE,TRUE,FALSE
8/11/2022 11:09,"905 Masikap St., Brgy. Highway Hills",Mandaluyong,20.0,30.0,FALSE,TRUE,FALSE
1/8/2022 13:40,"942 Sampaguita St., Brgy. Greenhills",San Juan,20.0,30.0,TRUE,FALSE,FALSE
11/5/2022 8:46,"979 Molave St., Brgy. Talon Uno",Las Piñas,51.1,37.0,FALSE,FALSE,FALSE
1/14/2022 2:48,"27 Maligaya St., Brgy. Baclaran",Parañaque,44.9,35.6,TRUE,FALSE,FALSE
11/10/2022 8:58,"64 Dahlia St., Brgy. Sampaloc",Manila,100.0,48.0,TRUE,TRUE,TRUE
3/10/2022 16:21,"101 Narra St., Brgy. Parang",Marikina,97.3,47.4,TRUE,TRUE,TRUE
9/21/2022 23:53,"138 Dahlia St., Brgy. Western Bicutan",Taguig,20.4,30.1,FALSE,TRUE,FALSE
2/17/2022 1:39,"175 Rizal St., Brgy. Poblacion",Makati,20.0,30.0,FALSE,FALSE,FALSE
7/8/2022 8:51,"212 Acacia St., Brgy. Malibay",Pasay,48.9,36.5,TRUE,FALSE,FALSE
4/13/2022 3:53,"249 Maharlika St., Brgy. Cubao",Quezon City,62.2,39.5,TRUE,FALSE,FALSE
7/12/2022 23:03,"286 Mabini St., Brgy. Putatan",Muntinlupa,36.4,33.7,FALSE,FALSE,FALSE
12/22/2022 11:05,"323 Maharlika St., Brgy. Marulas",Valenzuela,20.4,30.1,FALSE,FALSE,FALSE
5/16/2022 2:37,"360 Kalayaan St., Brgy. Concepcion",Malabon,20.0,30.0,FALSE,FALSE,FALSE
4/1/2022 7:20,"397 Bonifacio St., Brgy. San Antonio",Pasig,82.7,44.1,FALSE,FALSE,TRUE
3/22/2022 23:21,"434 Sampaguita St., Brgy. Grace Park",Caloocan,29.3,32.1,FALSE,FALSE,FALSE
4/6/2022 12:33,"471 Masikap St., Brgy. San Roque",Navotas,56.9,38.3,FALSE,TRUE,FALSE
6/23/2022 9:12,"508 Sampaguita St., Brgy. San Roque",Pateros,34.2,33.2,FALSE,TRUE,FALSE
4/14/2022 8:44,"545 Molave St., Brgy. Plainview",Mandaluyong,36.4,33.7,TRUE,FALSE,FALSE
10/24/2022 23:35,"582 Maligaya St., Brgy. Addition Hills",San Juan,32.4,32.8,TRUE,FALSE,FALSE
10/18/2022 20:29,"619 Dahlia St., Brgy. Pulang Lupa",Las Piñas,67.1,40.6,FALSE,FALSE,TRUE
3/19/2022 7:49,"656 Narra St., Brgy. Don Bosco",Parañaque,46.7,36.0,FALSE,FALSE,FALSE
8/2/2022 16:00,"693 Acacia St., Brgy. Malate",Manila,32.0,32.7,FALSE,TRUE,FALSE
7/2/2022 11:56,"730 Rizal St., Brgy. Concepcion Uno",Marikina,22.2,30.5,FALSE,FALSE,FALSE
9/5/2022 18:07,"767 Acacia St., Brgy. Fort Bonifacio",Taguig,26.2,31.4,FALSE,FALSE,FALSE
6/28/2022 5:50,"804 Maharlika St., Brgy. Bel-Air",Makati,64.4,40.0,FALSE,TRUE,FALSE
6/23/2022 20:25,"841 Mabini St., Brgy. San Isidro",Pasay,80.9,43.7,TRUE,TRUE,TRUE
6/3/2022 14:20,"878 Bonifacio St., Brgy. Tandang Sora",Quezon City,62.2,39.5,TRUE,FALSE,FALSE
1/24/2022 7:32,"915 Kalayaan St., Brgy. Tunasan",Muntinlupa,58.2,38.6,TRUE,FALSE,FALSE
5/5/2022 15:11,"952 Bonifacio St., Brgy. Karuhatan",Valenzuela,24.4,31.0,TRUE,TRUE,FALSE
8/13/2022 22:32,"989 Sampaguita St., Brgy. Potrero",Malabon,74.2,42.2,TRUE,FALSE,TRUE
8/1/2022 2:33,"37 Masikap St., Brgy. Kapitolyo",Pasig,61.3,39.3,TRUE,TRUE,FALSE
1/20/2022 6:28,"74 Maligaya St., Brgy. Bagong Silang",Caloocan,44.9,35.6,TRUE,TRUE,FALSE
10/20/2022 6:12,"111 Molave St., Brgy. Tanza",Navotas,88.9,45.5,FALSE,TRUE,TRUE
2/9/2022 3:01,"148 Maligaya St., Brgy. Aguho",Pateros,22.7,30.6,FALSE,TRUE,FALSE
11/11/2022 10:40,"185 Dahlia St., Brgy. Hulo",Mandaluyong,78.7,43.2,FALSE,TRUE,TRUE
5/31/2022 5:45,"222 Narra St., Brgy. Balong-Bato",San Juan,80.4,43.6,FALSE,FALSE,TRUE
6/9/2022 0:56,"259 Acacia St., Brgy. Almanza",Las Piñas,32.4,32.8,FALSE,FALSE,FALSE
12/3/2022 14:06,"296 Rizal St., Brgy. BF Homes",Parañaque,99.1,47.8,TRUE,TRUE,TRUE
11/11/2022 8:04,"333 Mabini St., Brgy. Ermita",Manila,22.7,30.6,TRUE,TRUE,FALSE
12/11/2022 14:58,"370 Maharlika St., Brgy. Sto. Niño",Marikina,29.3,32.1,TRUE,FALSE,FALSE
11/7/2022 0:06,"407 Mabini St., Brgy. Ususan",Taguig,31.1,32.5,TRUE,TRUE,FALSE
9/18/2022 10:30,"444 Bonifacio St., Brgy. San Antonio",Makati,30.7,32.4,TRUE,TRUE,FALSE
7/19/2022 0:10,"481 Kalayaan St., Brgy. Maricaban",Pasay,90.7,45.9,FALSE,FALSE,TRUE
6/15/2022 11:24,"518 Masikap St., Brgy. Diliman",Quezon City,82.2,44.0,TRUE,FALSE,TRUE
12/27/2022 22:42,"555 Sampaguita St., Brgy. Alabang",Muntinlupa,55.1,37.9,TRUE,FALSE,FALSE
3/21/2022 23:37,"592 Masikap St., Brgy. Malinta",Valenzuela,27.6,31.7,TRUE,TRUE,FALSE
2/23/2022 7:00,"629 Maligaya St., Brgy. Longos",Malabon,34.7,33.3,FALSE,FALSE,FALSE
11/30/2022 20:11,"666 Molave St., Brgy. Ugong",Pasig,48.4,36.4,TRUE,TRUE,FALSE
4/6/2022 23:26,"703 Narra St., Brgy. Camarin",Caloocan,24.0,30.9,FALSE,TRUE,FALSE
11/7/2022 18:22,"740 Dahlia St., Brgy. Daanghari",Navotas,60.4,39.1,FALSE,FALSE,FALSE
10/25/2022 6:34,"777 Narra St., Brgy. Sta. Ana",Pateros,40.9,34.7,FALSE,TRUE,FALSE
10/16/2022 4:47,"814 Acacia St., Brgy. Highway Hills",Mandaluyong,32.0,32.7,FALSE,TRUE,FALSE
1/21/2022 23:43,"851 Rizal St., Brgy. Greenhills",San Juan,61.3,39.3,TRUE,FALSE,FALSE
12/26/2022 19:20,"888 Mabini St., Brgy. Talon Uno",Las Piñas,92.4,46.3,FALSE,FALSE,TRUE
8/31/2022 16:10,"925 Maharlika St., Brgy. Baclaran",Parañaque,20.0,30.0,TRUE,TRUE,FALSE
11/25/2022 12:26,"962 Kalayaan St., Brgy. Sampaloc",Manila,24.9,31.1,TRUE,TRUE,FALSE
11/27/2022 7:57,"10 Bonifacio St., Brgy. Parang",Marikina,34.7,33.3,TRUE,FALSE,FALSE
11/12/2022 6:55,"47 Kalayaan St., Brgy. Western Bicutan",Taguig,35.6,33.5,FALSE,TRUE,FALSE
6/1/2022 10:04,"84 Masikap St., Brgy. Poblacion",Makati,56.0,38.1,TRUE,TRUE,FALSE
4/16/2022 12:26,"121 Sampaguita St., Brgy. Malibay",Pasay,55.1,37.9,FALSE,TRUE,FALSE
4/25/2022 14:12,"158 Molave St., Brgy. Cubao",Quezon City,73.3,42.0,FALSE,TRUE,TRUE
1/23/2022 7:06,"195 Maligaya St., Brgy. Putatan",Muntinlupa,89.8,45.7,TRUE,TRUE,TRUE
8/30/2022 0:00,"232 Molave St., Brgy. Marulas",Valenzuela,86.2,44.9,FALSE,FALSE,TRUE
4/15/2022 22:20,"269 Narra St., Brgy. Concepcion",Malabon,20.4,30.1,TRUE,FALSE,FALSE
11/21/2022 18:55,"306 Dahlia St., Brgy. San Antonio",Pasig,42.2,35.0,TRUE,FALSE,FALSE
12/23/2022 8:25,"343 Rizal St., Brgy. Grace Park",Caloocan,20.9,30.2,FALSE,FALSE,FALSE
8/18/2022 17:08,"380 Acacia St., Brgy. San Roque",Navotas,93.3,46.5,TRUE,FALSE,TRUE
5/17/2022 6:56,"417 Rizal St., Brgy. San Roque",Pateros,100.0,48.0,FALSE,TRUE,TRUE
